location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Austria,2021-10-29,80,,102.95,99.77,33.14
Austria,2021-11-05,0,4,0.07,0.02,0.0
Austria,2021-11-05,10,14,23.83,19.8,0.01
Austria,2021-11-05,15,17,61.07,53.36,0.11
Austria,2021-11-05,18,24,68.41,62.19,1.73
Austria,2021-11-05,25,49,71.71,66.57,2.99
Austria,2021-11-05,5,9,0.51,0.22,0.0
Austria,2021-11-05,50,59,79.93,75.99,4.44
Austria,2021-11-05,60,69,88.77,86.04,5.9
Austria,2021-11-05,70,79,85.06,82.95,11.79
Austria,2021-11-05,80,,103.11,99.98,40.26
Austria,2021-11-12,0,4,0.08,0.03,0.0
Austria,2021-11-12,10,14,25.96,20.52,0.02
Austria,2021-11-12,15,17,65.49,54.54,0.22
Austria,2021-11-12,18,24,71.32,63.08,3.33
Austria,2021-11-12,25,49,73.89,67.25,5.66
Austria,2021-11-12,5,9,0.78,0.29,0.0
Austria,2021-11-12,50,59,81.19,76.46,8.41
Austria,2021-11-12,60,69,89.48,86.39,11.22
Austria,2021-11-12,70,79,85.45,83.19,20.42
Austria,2021-11-12,80,,103.47,100.23,50.63
Austria,2021-11-19,0,4,0.1,0.03,0.0
Austria,2021-11-19,10,14,28.55,21.31,0.05
Austria,2021-11-19,15,17,68.66,55.91,0.56
Austria,2021-11-19,18,24,73.35,64.1,5.94
Austria,2021-11-19,25,49,75.55,68.09,10.21
Austria,2021-11-19,5,9,1.63,0.35,0.0
Austria,2021-11-19,50,59,82.18,77.03,15.75
Austria,2021-11-19,60,69,90.2,86.76,21.88
Austria,2021-11-19,70,79,85.88,83.47,33.8
Austria,2021-11-19,80,,103.91,100.5,61.62
Austria,2021-11-26,0,4,0.14,0.04,0.0
Austria,2021-11-26,10,14,32.1,22.21,0.11
Austria,2021-11-26,15,17,70.18,57.44,1.31
Austria,2021-11-26,18,24,74.32,65.27,9.99
Austria,2021-11-26,25,49,76.45,69.11,16.51
Austria,2021-11-26,5,9,5.15,0.45,0.0
Austria,2021-11-26,50,59,82.81,77.71,25.73
Austria,2021-11-26,60,69,90.77,87.15,35.21
Austria,2021-11-26,70,79,86.29,83.72,46.54
Austria,2021-11-26,80,,104.38,100.76,70.95
Austria,2021-12-03,0,4,0.18,0.05,0.0
Austria,2021-12-03,10,14,35.84,23.68,0.23
Austria,2021-12-03,15,17,71.18,60.04,2.35
Austria,2021-12-03,18,24,74.98,66.98,14.42
Austria,2021-12-03,25,49,77.07,70.51,22.88
Austria,2021-12-03,5,9,9.71,0.67,0.0
Austria,2021-12-03,50,59,83.23,78.63,35.2
Austria,2021-12-03,60,69,91.21,87.72,47.41
Austria,2021-12-03,70,79,86.61,84.07,57.02
Austria,2021-12-03,80,,104.83,101.1,77.48
Austria,2021-12-10,0,4,0.22,0.06,0.0
Austria,2021-12-10,10,14,38.55,25.74,0.38
Austria,2021-12-10,15,17,72.28,62.97,3.59
Austria,2021-12-10,18,24,75.67,68.8,19.17
Austria,2021-12-10,25,49,77.65,71.97,29.05
Austria,2021-12-10,5,9,13.07,1.34,0.0
Austria,2021-12-10,50,59,83.59,79.54,43.39
Austria,2021-12-10,60,69,91.6,88.35,57.14
Austria,2021-12-10,70,79,86.9,84.45,63.96
Austria,2021-12-10,80,,105.23,101.46,81.25
Austria,2021-12-17,0,4,0.27,0.1,0.0
Austria,2021-12-17,10,14,40.75,29.05,0.92
Austria,2021-12-17,15,17,73.57,65.27,6.12
Austria,2021-12-17,18,24,76.53,70.28,24.81
Austria,2021-12-17,25,49,78.31,73.21,35.52
Austria,2021-12-17,5,9,15.73,4.14,0.01
Austria,2021-12-17,50,59,84.01,80.37,51.38
Austria,2021-12-17,60,69,92.13,89.07,65.95
